Drug,Drug_Name,label
DB15478,Frangula purshiana bark,0
DB15479,Zirconium chloride hydroxide,0
DB15480,Resorcinol monoacetate,0
DB15481,Fish liver oil,0
DB15482,Haemagglutinin-strain B,0
DB15483,Modified vaccinia ankara,0
DB15484,"VIBRIO CHOLERAE INABA 6973 E1 TOR BIOTYPE, FORMALIN INACTIVATED",0
DB15485,"VIBRIO CHOLERAE INABA 48 CLASSICAL BIOTYPE, HEAT INACTIVATED",0
DB15486,"VIBRIO CHOLERAE OGAWA 50 CLASSICAL BIOTYPE, HEAT INACTIVATED",0
DB15487,"VIBRIO CHOLERAE OGAWA 50 CLASSICAL BIOTYPE, FORMALIN INACTIVATED",0
DB15494,Edotreotide gallium Ga-68,0
DB15497,"Smallpox and Monkeypox Vaccine, Live, Non-replicating",0
DB15500,Influenza A virus A/Brisbane/02/2018 IVR-190 (H1N1) antigen (propiolactone inactivated),0
DB15501,Influenza A virus A/Kansas/14/2017 X-327 (H3N2) antigen (propiolactone inactivated),0
DB15502,Baccharis sarothroides whole,0
DB15503,Amaranthus hybridus pollen,0
DB15504,Acacia dealbata pollen,0
DB15505,"Influenza A virus A/Idaho/07/2018 (H1N1) antigen (MDCK cell derived, propiolactone inactivated",0
DB15506,"Influenza A virus A/Indiana/08/2018 (H3N2) antigen (MDCK cell derived, propiolactone inactivated)",0
DB15507,"Influenza B virus B/Singapore/INFTT-16-0610/2016 antigen (MDCK cell derived, propiolactone inactivated)",0
DB15508,"Influenza B virus B/Iowa/06/2017 antigen (MDCK cell derived, propiolactone inactivated)",0
DB15509,Alnus serrulata pollen,0
DB15510,Prosopis velutina seed,0
DB15511,Gibberella fujikuroi,0
DB15512,Mucor circinelloides f. circinelloides,0
DB15513,Influenza A virus A/Switzerland/3330/2017 (H1N1) live (attenuated) antigen,0
DB15514,Influenza A virus A/Kansas/14/2017 (H3N2) live (attenuated) antigen,0
DB15515,Influenza A virus A/Brisbane/02/2018 IVR-190 (H1N1) antigen (formaldehyde inactivated),0
DB15516,Influenza A virus A/Kansas/14/2017 X-327 (H3N2) antigen (formaldehyde inactivated),0
DB15517,Influenza A virus A/Brisbane/02/2018 (H1N1) recombinant hemagglutinin antigen,0
DB15518,Influenza A virus A/Kansas/14/2017 (H3N2) recombinant hemagglutinin antigen,0
DB15519,"Influenza A virus A/Brisbane/02/2018 IVR-190 (H1N1) antigen (UV, formaldehyde inactivated)",0
DB15520,"Influenza A virus A/Kansas/14/2017 X-327 (H3N2) antigen (UV, formaldehyde inactivated)",0
DB15521,Cyd dengue virus serotype 1 live (attenuated) antigen,0
DB15522,Cyd dengue virus serotype 2 live (attenuated) antigen,0
DB15523,Cyd dengue virus serotype 3 live (attenuated) antigen,0
DB15524,Cyd dengue virus serotype 4 live (attenuated) antigen,0
DB15525,Mucor circinelloides f. lusitanicus,0
DB15526,Eurotium amstelodami,0
DB15528,Onasemnogene abeparvovec,0
DB15529,Leucanthemum vulgare pollen,0
DB15530,Trifolium pratense pollen,0
DB15534,Colchiceine,0
DB15537,Eucalyptus gum,0
DB15538,Sea scallop,0
DB15539,Northern brown shrimp,0
DB15540,Rainbow trout,0
DB15541,Yellowfin tuna,0
DB15542,Atlantic mackerel,0
DB15543,Pacific ocean perch,0
DB15544,Myristica fragrans fruit,0
DB15545,Pisum sativum whole,0
DB15546,Skim milk,0
DB15547,Black sea bass,0
DB15548,Channel catfish,0
DB15549,Atlantic halibut,0
DB15562,"Influenza A virus A/North carolina/04/2016 (H3N2) hemagglutinin antigen (MDCK cell derived, propiolactone inactivated)",0
DB15563,"Influenza B virus B/Iowa/06/2017 hemagglutinin antigen (MDCK cell derived, propiolactone inactivated)",0
DB15564,"Influenza B virus B/Singapore/INFTT-16-0610/2016 hemagglutinin antigen (MDCK cell derived, propiolactone inactivated)",0
DB15566,Prednisolone acetate,0
DB15575,Padeliporfin,0
DB15576,Ethyl salicylate,0
DB15592,Cucurbita pepo subsp. ovifera whole,0
DB15593,Golodirsen,0
DB15594,Brilliant blue G,0
DB15595,"Ebola Zaire vaccine (live, attenuated)",0
DB15598,Ferric maltol,0
DB15602,Cashew fruit,0
DB15603,"Coffea arabica seed, roasted",0
DB15604,Lactuca sativa whole,0
DB15605,Field mushroom,0
DB15606,White mustard seed,0
DB15608,Theobroma cacao whole,0
DB15611,Muskmelon,0
DB15612,American hazelnut,0
DB15613,Musa acuminata fruit,0
DB15615,Fennel,0
DB15617,Ferric derisomaltose,0
DB15620,Influenza B virus B/Washington/02/2019 antigen (formaldehyde inactivated),0
DB15621,Influenza A virus A/South Australia/34/2019 IVR-197 (H3N2) antigen (formaldehyde inactivated),0
DB15678,Calcium undecylenate,0
DB15679,Aluminum subacetate,0
DB15680,Neisseria meningitidis group A capsular polysaccharide tetanus toxoid conjugate antigen,0
DB15681,Neisseria meningitidis group C capsular polysaccharide tetanus toxoid conjugate antigen,0
DB15682,Neisseria meningitidis group Y capsular polysaccharide tetanus toxoid conjugate antigen,0
DB15683,Neisseria meningitidis group W-135 capsular polysaccharide tetanus toxoid conjugate antigen,0
DB15685,Selpercatinib,0
DB15690,Fluoroestradiol F-18,0
DB15694,Cedazuridine,0
DB15696,Pfizer-BioNTech Covid-19 Vaccine,0
DB15699,Brexucabtagene autoleucel,0
DB15700,Influenza A virus A/Hawaii/70/2019 (H1N1) recombinant hemagglutinin antigen,0
DB15701,Influenza A virus A/Minnesota/41/2019 (H3N2) recombinant hemagglutinin antigen,0
DB15702,Influenza B virus B/Washington/02/2019 recombinant hemagglutinin antigen,0
DB15703,Influenza A virus A/Guangdong-Maonan/SWL1536/2019 CNIC-1909 (H1N1) antigen (formaldehyde inactivated),0
DB15704,Influenza A virus A/Hong Kong/2671/2019 IVR-208 (H3N2) antigen (formaldehyde inactivated),0
DB15705,Influenza A virus A/Victoria/2454/2019 IVR-207 (H1N1) antigen (formaldehyde inactivated),0
DB15706,Influenza B virus B/Victoria/705/2018 BVR-11 antigen (formaldehyde inactivated),0
DB15707,"Influenza A virus A/Nebraska/14/2019 (H1N1) antigen (MDCK cell derived, propiolactone inactivated)",0
DB15708,"Influenza A virus A/Delaware/39/2019 (H3N2) antigen (MDCK cell derived, propiolactone inactivated)",0
DB15709,"Influenza B virus B/Darwin/7/2019 antigen (MDCK cell derived, propiolactone inactivated)",0
DB15710,Influenza A virus A/Hong Kong/2671/2019 NIB-121 (H3N2) antigen (formaldehyde inactivated),0
DB15711,Influenza A virus A/Victoria/2454/2019 IVR-207 (H1N1) antigen (propiolactone inactivated),0
DB15712,Influenza A virus A/Hong Kong/2671/2019 IVR-208 (H3N2) antigen (propiolactone inactivated),0
DB15713,Influenza B virus B/Victoria/705/2018 BVR-11 antigen (propiolactone inactivated),0
DB15714,"Influenza A virus A/Guangdong-Maonan/SWL1536/2019 CNIC-1909 (H1N1) antigen (UV, formaldehyde inactivated)",0
DB15715,"Influenza A virus A/Hong Kong/2671/2019 NIB-121 (H3N2) antigen (UV, formaldehyde inactivated)",0
DB15716,"Influenza B virus B/Washington/02/2019 antigen (UV, formaldehyde inactivated)",0
DB15718,Bamlanivimab,0
DB15719,Belantamab mafodotin,0
DB15756,Influenza A virus A/Hawaii/66/2019 (H1N1) live (attenuated) antigen,0
DB15757,Influenza A virus A/Hong Kong/2671/2019 (H3N2) live (attenuated) antigen,0
DB15758,Influenza B virus B/Washington/02/2019 live (attenuated) antigen,0
DB15762,Satralizumab,0
DB15779,Mebrofenin,0
DB15788,Influenza B virus B/Phuket/3073/2013 BVR-1B antigen (formaldehyde inactivated),0
DB15793,Zinc phenolsulfonate,0
DB15815,Boldo leaf extract,0
DB15822,Pralsetinib,0
DB15823,Lactobacillus acidophilus,0
DB15838,Orthosiphon aristatus leaf,0
DB15840,Pine tar,0
DB15873,Copper oxodotreotide Cu-64,0
DB15874,Agalsidase alfa,0
DB15876,Haemophilus influenzae b polysaccharide-tetanus conjugate,0
DB15898,Atoltivimab,0
DB15899,Maftivimab,0
DB15900,Odesivimab,0
DB15906,Acetylene,0
DB15916,Anethole,0
DB15926,Ammonium carbonate,0
DB15934,Ferric glycerophosphate,0
DB15935,Lumasiran,0
DB15936,Influenza virus type A (H1N1),0
DB15937,Influenza virus type A (H3N2),0
DB15938,Influenza virus type B (Victoria),0
DB15939,Influenza virus type B (Yamagata),0
DB15950,Sodium camphorsulfonate,0
DB15965,Naxitamab,0
DB15966,Influenza virus type B,0
DB15982,Berotralstat,0
DB15986,Cinnamon oil,0
DB16007,Rurioctocog alfa pegol,0
DB16019,Gallium Ga-68 gozetotide,0
DB16022,Thenyldiamine,0
DB16385,Ansuvimab,0
DB12274,Aducanumab,1
DB16599,Cerebrolysin,1
